"","model_label","Model_Code","refLabel","refPercent","BpS_Name","Var1","Var2","Freq","BPS_CODE","ZONE","total_count","currentPercent"
"190","11450_29_UE","11450_29","UE",0,"Rocky Mountain Subalpine-Montane Mesic Meadow",1270,7,1469,11450,29,23834,6
"191","11480_20_29_30_A","11480_20_29_30","A",18,"Western Great Plains Sand Prairie",1271,1,84,11480,29,7549,1
"192","11480_20_29_30_B","11480_20_29_30","B",82,"Western Great Plains Sand Prairie",1271,2,3152,11480,29,7549,41
"193","11480_20_29_30_C","11480_20_29_30","C",NA,"Western Great Plains Sand Prairie",NA,NA,NA,NA,NA,NA,NA
"194","11480_20_29_30_D","11480_20_29_30","D",NA,"Western Great Plains Sand Prairie",NA,NA,NA,NA,NA,NA,NA
"195","11480_20_29_30_E","11480_20_29_30","E",NA,"Western Great Plains Sand Prairie",NA,NA,NA,NA,NA,NA,NA
"196","11480_20_29_30_Agriculture","11480_20_29_30","Agriculture",0,"Western Great Plains Sand Prairie",1271,180,2385,11480,29,7549,31
"197","11480_20_29_30_Developed","11480_20_29_30","Developed",0,"Western Great Plains Sand Prairie",1271,120,833,11480,29,7549,11
"198","11480_20_29_30_Water","11480_20_29_30","Water",0,"Western Great Plains Sand Prairie",NA,NA,NA,NA,NA,NA,NA
"199","11480_20_29_30_UN","11480_20_29_30","UN",0,"Western Great Plains Sand Prairie",1271,6,1006,11480,29,7549,13
"200","11480_20_29_30_UE","11480_20_29_30","UE",0,"Western Great Plains Sand Prairie",1271,7,85,11480,29,7549,1
"201","11490_29_A","11490_29","A",16,"Western Great Plains Shortgrass Prairie",1272,1,167,11490,29,10550,1
"202","11490_29_B","11490_29","B",62,"Western Great Plains Shortgrass Prairie",1272,2,7861,11490,29,10550,74
"203","11490_29_C","11490_29","C",22,"Western Great Plains Shortgrass Prairie",1272,3,59,11490,29,10550,0
"204","11490_29_D","11490_29","D",NA,"Western Great Plains Shortgrass Prairie",NA,NA,NA,NA,NA,NA,NA
"205","11490_29_E","11490_29","E",NA,"Western Great Plains Shortgrass Prairie",NA,NA,NA,NA,NA,NA,NA
"206","11490_29_Agriculture","11490_29","Agriculture",0,"Western Great Plains Shortgrass Prairie",1272,180,183,11490,29,10550,1
"207","11490_29_Developed","11490_29","Developed",0,"Western Great Plains Shortgrass Prairie",1272,120,30,11490,29,10550,0
"208","11490_29_Water","11490_29","Water",0,"Western Great Plains Shortgrass Prairie",NA,NA,NA,NA,NA,NA,NA
"209","11490_29_UN","11490_29","UN",0,"Western Great Plains Shortgrass Prairie",1272,6,2177,11490,29,10550,20
"210","11490_29_UE","11490_29","UE",0,"Western Great Plains Shortgrass Prairie",1272,7,73,11490,29,10550,0
"211","11530_20_22_29_30_A","11530_20_22_29_30","A",3,"Inter-Mountain Basins Greasewood Flat",1273,1,46,11530,29,7583,0
"212","11530_20_22_29_30_B","11530_20_22_29_30","B",97,"Inter-Mountain Basins Greasewood Flat",1273,2,19,11530,29,7583,0
"213","11530_20_22_29_30_C","11530_20_22_29_30","C",NA,"Inter-Mountain Basins Greasewood Flat",NA,NA,NA,NA,NA,NA,NA
"214","11530_20_22_29_30_D","11530_20_22_29_30","D",NA,"Inter-Mountain Basins Greasewood Flat",NA,NA,NA,NA,NA,NA,NA
"215","11530_20_22_29_30_E","11530_20_22_29_30","E",NA,"Inter-Mountain Basins Greasewood Flat",NA,NA,NA,NA,NA,NA,NA
"216","11530_20_22_29_30_Agriculture","11530_20_22_29_30","Agriculture",0,"Inter-Mountain Basins Greasewood Flat",1273,180,29,11530,29,7583,0
"217","11530_20_22_29_30_Developed","11530_20_22_29_30","Developed",0,"Inter-Mountain Basins Greasewood Flat",1273,120,7482,11530,29,7583,98
"218","11530_20_22_29_30_Water","11530_20_22_29_30","Water",0,"Inter-Mountain Basins Greasewood Flat",NA,NA,NA,NA,NA,NA,NA
"219","11530_20_22_29_30_UN","11530_20_22_29_30","UN",0,"Inter-Mountain Basins Greasewood Flat",NA,NA,NA,NA,NA,NA,NA
"220","11530_20_22_29_30_UE","11530_20_22_29_30","UE",0,"Inter-Mountain Basins Greasewood Flat",1273,7,7,11530,29,7583,0
"221","11590_29_A","11590_29","A",15,"Rocky Mountain Montane Riparian Systems",1274,1,14680,11590,29,118377,12
"222","11590_29_B","11590_29","B",58,"Rocky Mountain Montane Riparian Systems",NA,NA,NA,NA,NA,NA,NA
"223","11590_29_C","11590_29","C",27,"Rocky Mountain Montane Riparian Systems",1274,3,61274,11590,29,118377,51
"224","11590_29_D","11590_29","D",NA,"Rocky Mountain Montane Riparian Systems",NA,NA,NA,NA,NA,NA,NA
"225","11590_29_E","11590_29","E",NA,"Rocky Mountain Montane Riparian Systems",NA,NA,NA,NA,NA,NA,NA
"226","11590_29_Agriculture","11590_29","Agriculture",0,"Rocky Mountain Montane Riparian Systems",1274,180,14212,11590,29,118377,12
"227","11590_29_Developed","11590_29","Developed",0,"Rocky Mountain Montane Riparian Systems",1274,120,1043,11590,29,118377,0
"228","11590_29_Water","11590_29","Water",0,"Rocky Mountain Montane Riparian Systems",NA,NA,NA,NA,NA,NA,NA
"229","11590_29_UN","11590_29","UN",0,"Rocky Mountain Montane Riparian Systems",1274,6,23283,11590,29,118377,19
"230","11590_29_UE","11590_29","UE",0,"Rocky Mountain Montane Riparian Systems",1274,7,3885,11590,29,118377,3
"231","11620_29_30_A","11620_29_30","A",15,"Western Great Plains Floodplain Systems",1276,1,650,11620,29,266014,0
"232","11620_29_30_B","11620_29_30","B",27,"Western Great Plains Floodplain Systems",1276,2,68923,11620,29,266014,25
"233","11620_29_30_C","11620_29_30","C",25,"Western Great Plains Floodplain Systems",NA,NA,NA,NA,NA,NA,NA
"234","11620_29_30_D","11620_29_30","D",6,"Western Great Plains Floodplain Systems",NA,NA,NA,NA,NA,NA,NA
"235","11620_29_30_E","11620_29_30","E",27,"Western Great Plains Floodplain Systems",1276,5,31800,11620,29,266014,11
"236","11620_29_30_Agriculture","11620_29_30","Agriculture",0,"Western Great Plains Floodplain Systems",1276,180,46609,11620,29,266014,17
"237","11620_29_30_Developed","11620_29_30","Developed",0,"Western Great Plains Floodplain Systems",1276,120,17703,11620,29,266014,6
"238","11620_29_30_Water","11620_29_30","Water",0,"Western Great Plains Floodplain Systems",NA,NA,NA,NA,NA,NA,NA
"239","11620_29_30_UN","11620_29_30","UN",0,"Western Great Plains Floodplain Systems",1276,6,89930,11620,29,266014,33
"240","11620_29_30_UE","11620_29_30","UE",0,"Western Great Plains Floodplain Systems",1276,7,10398,11620,29,266014,3
"241","11660_29_A","11660_29","A",8,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,1,3,11660,29,113,2
"242","11660_29_B","11660_29","B",3,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"243","11660_29_C","11660_29","C",25,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,3,10,11660,29,113,8
"244","11660_29_D","11660_29","D",54,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,4,42,11660,29,113,37
"245","11660_29_E","11660_29","E",10,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,5,39,11660,29,113,34
"246","11660_29_Agriculture","11660_29","Agriculture",0,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"247","11660_29_Developed","11660_29","Developed",0,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,120,17,11660,29,113,15
"248","11660_29_Water","11660_29","Water",0,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"249","11660_29_UN","11660_29","UN",0,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"250","11660_29_UE","11660_29","UE",0,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,7,2,11660,29,113,1
"251","11791_29_30_A","11791_29_30","A",6,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,1,234207,11791,29,5398582,4
"252","11791_29_30_B","11791_29_30","B",19,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,2,1865,11791,29,5398582,0
"253","11791_29_30_C","11791_29_30","C",13,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,3,192202,11791,29,5398582,3
"254","11791_29_30_D","11791_29_30","D",53,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,4,3599188,11791,29,5398582,66
"255","11791_29_30_E","11791_29_30","E",9,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,5,714350,11791,29,5398582,13
"256","11791_29_30_Agriculture","11791_29_30","Agriculture",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,180,19179,11791,29,5398582,0
"257","11791_29_30_Developed","11791_29_30","Developed",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,120,30475,11791,29,5398582,0
"258","11791_29_30_Water","11791_29_30","Water",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",NA,NA,NA,NA,NA,NA,NA
"259","11791_29_30_UN","11791_29_30","UN",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,6,420201,11791,29,5398582,7
"260","11791_29_30_UE","11791_29_30","UE",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,7,186915,11791,29,5398582,3
"261","11792_29_30_A","11792_29_30","A",5,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,1,262918,11792,29,1979664,13
"262","11792_29_30_B","11792_29_30","B",2,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,2,364,11792,29,1979664,0
"263","11792_29_30_C","11792_29_30","C",8,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,3,128668,11792,29,1979664,6
"264","11792_29_30_D","11792_29_30","D",80,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,4,1185818,11792,29,1979664,59
"265","11792_29_30_E","11792_29_30","E",5,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",NA,NA,NA,NA,NA,NA,NA
"266","11792_29_30_Agriculture","11792_29_30","Agriculture",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,180,7478,11792,29,1979664,0
"267","11792_29_30_Developed","11792_29_30","Developed",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,120,20472,11792,29,1979664,1
"268","11792_29_30_Water","11792_29_30","Water",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",NA,NA,NA,NA,NA,NA,NA
"269","11792_29_30_UN","11792_29_30","UN",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,6,279994,11792,29,1979664,14
"270","11792_29_30_UE","11792_29_30","UE",0,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,7,86333,11792,29,1979664,4
"271","13850_29_30_A","13850_29_30","A",17,"Western Great Plains Wooded Draw and Ravine",1280,1,428,13850,29,11326,3
"272","13850_29_30_B","13850_29_30","B",15,"Western Great Plains Wooded Draw and Ravine",1280,2,61,13850,29,11326,0
"273","13850_29_30_C","13850_29_30","C",68,"Western Great Plains Wooded Draw and Ravine",1280,3,4469,13850,29,11326,39
"274","13850_29_30_D","13850_29_30","D",NA,"Western Great Plains Wooded Draw and Ravine",NA,NA,NA,NA,NA,NA,NA
"275","13850_29_30_E","13850_29_30","E",NA,"Western Great Plains Wooded Draw and Ravine",NA,NA,NA,NA,NA,NA,NA
"276","13850_29_30_Agriculture","13850_29_30","Agriculture",0,"Western Great Plains Wooded Draw and Ravine",1280,180,77,13850,29,11326,0
"277","13850_29_30_Developed","13850_29_30","Developed",0,"Western Great Plains Wooded Draw and Ravine",1280,120,111,13850,29,11326,0
"278","13850_29_30_Water","13850_29_30","Water",0,"Western Great Plains Wooded Draw and Ravine",NA,NA,NA,NA,NA,NA,NA
"279","13850_29_30_UN","13850_29_30","UN",0,"Western Great Plains Wooded Draw and Ravine",1280,6,5780,13850,29,11326,51
"280","13850_29_30_UE","13850_29_30","UE",0,"Western Great Plains Wooded Draw and Ravine",1280,7,400,13850,29,11326,3
